id;default;legal_form;zip_code;sector;year_inc;count_emp;type_pl;sales;gross_performance;gross_profit;earn_from_op;fin_result;oth_interest_inc;oth_interest_exp;result_from_ord_bus;total_result;annual_profit;total_assets;total_liabilities_st;total_liabilities_mt;total_liabilities_lt;bank_liabilities_st;bank_liabilities_mt;bank_liabilities_lt;trade_payables_st;trade_payables_mt;trade_payables_lt;bonds_payables_st;bonds_payables_mt;bonds_payables_lt;total_equity;current_assets;monetary_current_assets;cash;trade_receivables_st;trade_receivables_lt;cf_operating;cf_investment;cf_financing
C_525;0;GmbH;40479;35113;2008;61.0;GKV;1460117.23;1460117.23;1461391.99;88739.5;-3602.52;;3602.52;85136.98;87819.41;61573.98;496010.83;360124.54;0.0;0.0;;;;32028.89;;;;;;135886.29;333278.08;248598.03;206437.64;;;129799.58;-120048.96;14141.08
C_486;0;GmbH;46446;53200;1987;38.0;GKV;3022936.16;3072936.16;1675908.26;67010.85;-25356.88;235.54;26679.93;41653.97;41653.97;24403.0;1357231.97;492209.47;260000.0;254685.53;124861.55;;;133876.04;;;;;;349481.48;937981.38;703831.27;6715.41;661161.27;;128405.06;-70890.92;7.0
C_921;0;GmbH;46446;46693;1994;25.0;GKV;2782839.08;2782839.08;3195758.46;1326652.43;-191054.09;;191054.09;1135598.34;1135598.34;0.0;24708380.19;24661389.19;0.0;21991.0;;;;94549.17;;;;;;25000.0;2841285.74;12597.52;12597.52;;;2357298.98;-597792.91;-1748146.75
C_036;0;GmbH;45138;69204;1999;;GKV;2544.28;2544.28;464830.61;-152664.82;139803.1;166821.09;201195.0;-12861.72;-12861.72;-13743.63;6884766.19;138327.6;16908.83;4296000.0;;;;;;;;;;2433529.76;6780275.19;6780675.19;1736791.36;;;950070.5;566.0;-4.66e-10
C_602;0;GmbH & Co. KG;45307;68101;2007;;GKV;1152000.9;1152000.9;1152100.9;588657.73;-376068.41;35.0;376103.41;212589.32;212589.32;143481.12;12120350.96;5772067.49;4887995.56;0.0;1032964.23;;;;;;;;;1460287.91;10614.01;0.0;;;;499978.9;-920299.12;261099.26
C_867;0;GmbH;56727;43911;1959;;GKV;3618851.43;3838134.47;3469199.97;-22573.24;22573.24;6295.69;11011.08;-2.91e-11;7.28e-12;-2.91e-11;2916945.96;1985047.96;0.0;231898.0;;;;8639.94;;;;;;700000.0;2916945.96;1299546.59;233504.0;136775.96;;-805612.92;0.0;0.0
C_091;0;Genossenschaft;50668;64193;1927;576.0;GKV;129901.25;129901.25;136005.44;-816.66;-1410.97;389.03;1800.0;-2227.63;-2227.63;-2661.63;44560.06;44560.06;0.0;0.0;;;;;;;;;;0.0;35962.71;35745.21;26761.83;;;18109.89;-12515.45;0.0
C_311;0;GmbH;50321;24510;1927;1539.0;GKV;314415.48;314415.48;314415.68;222936.38;-10749.73;1260.75;12010.48;212186.65;212186.65;186346.15;1842779.59;1641440.3;28379.29;0.0;16000.0;28379.29;;;;;;;;172960.0;84727.1;78268.68;78268.68;;;366170.37;0.0;-356493.91
C_051;0;GmbH & Co. KG;50679;60200;1994;112.0;GKV;408279.75;459031.75;215601.8;-32537.42;-9660.57;74.0;9734.57;-42197.99;-42197.99;-36038.41;313305.85;129707.77;1211.62;150000.0;29899.49;1211.62;150000.0;32127.19;;;;;;32386.46;132557.85;45949.17;8285.33;;;-79099.33;-56805.02;149396.11
C_664;0;GmbH;51069;43220;1998;15.0;GKV;29295381.52;29081524.13;13412984.72;4757787.84;-7615.33;17815.61;25430.94;4750172.51;4750172.51;3491719.31;15837138.12;3552282.08;0.0;0.0;;;;1434501.92;;;;;;12284856.04;13877708.77;8783453.39;5677616.07;2468067.27;;5018175.03;-502905.24;1.86e-09
C_239;0;GmbH;51105;52291;2004;;GKV;2161880.18;2078270.18;2115339.3;289488.81;-51381.99;1746.4;53128.39;238106.82;238106.82;156449.63;7662159.26;809362.17;0.0;228668.0;;;;;;;;;;6624129.09;371225.05;23618.75;23618.75;;;1242338.13;-15836.6;0.0
C_007;0;GmbH;50226;71122;2007;;GKV;762849.28;762849.28;611710.17;95895.5;-2922.21;1401.92;4324.13;92973.29;92973.29;63454.62;471410.88;145658.62;0.0;0.0;92789.14;;;163.38;;;;;;325752.26;255243.25;80804.79;76133.25;;139733.21;77234.44;-37017.5;-6350.58
C_801;0;GmbH;47800;69200;1978;90.0;GKV;3164346.67;3164346.67;2888012.22;283514.72;-10.52;;10.52;283504.2;283504.2;283504.2;1828893.77;321461.2;0.0;0.0;;;;;;;;;;1507432.57;1812792.77;538556.26;494309.83;;;6727.69;-12878.18;4.66e-10
C_105;0;GmbH & Co. KG;47441;68101;1972;;GKV;74760.0;74760.0;75360.75;57444.21;-21847.42;772.31;22619.73;35596.79;35596.79;32688.03;531386.74;531386.74;0.0;0.0;;;;;;;;;;;222654.57;2028.21;2028.21;;;33006.41;0.0;-23520.39
C_310;0;GmbH;47804;70109;2002;;GKV;90164000.0;91575000.0;52253000.0;5541000.0;-7008000.0;33000.0;1410000.0;-1467000.0;-1623000.0;-1562000.0;47219000.0;16381000.0;0.0;15729000.0;;;;2600000.0;;;;;;13698000.0;30256000.0;17949000.0;14000.0;7843000.0;;4842000.0;-1880000.0;-3000000.0
C_297;0;GmbH & Co. KG;47877;56290;1994;;GKV;112565166.7;116459259.9;64362837.52;17021861.51;-6977741.95;28114.44;11290581.31;10044119.56;8963883.56;5958761.39;601759453.7;40558830.66;72808274.53;310555203.7;21440255.23;72545771.87;285387835.7;12120810.73;65588.5;;;;;146622670.2;42952267.92;10790610.82;6106638.57;1460025.25;100000.0;31765644.36;-36684241.06;31322307.82
C_209;0;GmbH;47877;70200;1985;;GKV;8848786.01;8905051.6;718695.66;-62075.4;151648.4;178478.85;26830.45;89573.0;95087.91;67983.9;2110472.49;1422567.58;0.0;21009.72;;;;;;;;;;666895.19;1670148.39;1593863.85;22101.77;;;-100541.8;-25156.04;-181437.96
C_668;0;GmbH;41068;41103;1977;49.0;GKV;42362434.05;42484499.76;29290282.36;2500179.87;-235865.46;21886.16;457042.12;2264314.41;2264314.41;-5.59e-09;26617193.46;14303711.42;0.0;6097728.0;;;;2438097.62;;;;;;6215754.04;24863009.84;22489193.89;12889.94;6017795.13;20800.29;2489214.44;-999793.18;-1486000.0
C_246;0;GmbH;41366;33120;2003;;GKV;2056997.18;2056997.18;2555679.52;647657.23;-167180.93;9.0;167189.93;480476.3;480476.3;-3.15e-10;5813507.39;1932858.28;0.0;3437574.62;726.09;;3437574.62;65565.84;;;;;;443074.49;10886.48;12989.85;1882.25;;;709626.73;-42528.4;-666629.39
C_098;0;GmbH & Co. KG;47906;68202;2005;;GKV;17689712.39;17689712.39;11850538.57;-31036.49;-165982.44;74.58;166057.02;-197018.93;-197018.93;5.82e-10;6182739.91;5170597.83;0.0;0.0;;;;148813.08;;;;;;1012142.08;2634898.27;2432276.74;2433.8;1988505.31;;-357861.42;-1105032.11;1462069.15
C_616;1;GmbH & Co. KG;45468;68320;1974;;GKV;287986.32;287986.32;255316.32;7362.41;;;;7362.41;7362.41;6492.02;128939.44;12717.29;0.0;1600.0;;;;;;;;;;114622.15;102652.78;45158.11;44191.11;;;39709.68;-1658.83;0.0
C_344;0;GmbH;46117;47410;1995;;GKV;105416.56;100008.76;98217.5;-102.23;-616.63;60.48;677.11;-718.86;-718.86;-866.86;35619.79;9133.53;0.0;0.0;;;;;;;;;;26486.26;23978.8;3679.68;3409.68;;;7464.95;-9686.04;4779.11
C_934;0;GmbH;45479;82920;1997;8.0;GKV;1386968.92;1386968.92;454638.22;36595.39;4.32;4.32;;36599.71;36599.71;36599.71;643354.04;22121.63;0.0;0.0;;;;10644.72;;;;;;621232.41;267259.04;164822.15;69127.76;;;6106.23;-4065.65;-1.16e-10
C_065;0;GmbH;45472;70101;2005;231.0;GKV;2717851.34;2639851.34;1272668.98;296296.5;3362.39;6078.12;2715.73;299658.89;299658.89;218321.21;1534458.11;318546.05;43750.0;0.0;25000.0;;;56880.81;;;;;;1118162.06;1258856.11;998131.8;518425.6;449079.12;;-26408.73;-106453.84;32488.38
C_339;0;GmbH;82110;68201;2009;;GKV;125250000.0;125250000.0;19301000.0;-143000.0;-1041000.0;16000.0;1057000.0;-1184000.0;-1184000.0;0.0;29368000.0;18881000.0;0.0;10387000.0;;;;7140000.0;;;;;;100000.0;22143000.0;11726000.0;336000.0;10282000.0;;10985000.0;-1526000.0;-9255000.0
C_770;0;GmbH;41460;87200;1972;576.0;GKV;17333432.62;17438842.08;9031422.68;1151224.49;1193.06;4090.17;2897.11;1152417.55;1152188.37;828456.9;7224340.13;1769302.39;0.0;0.0;;;;114540.66;;;;;;5455037.74;6393409.01;3582094.28;1180410.1;;;834825.82;-430391.44;-725036.97
C_397;0;GmbH & Co. KG;41564;41202;2007;;GKV;68854821.85;70114784.47;35901559.38;2891610.55;-460436.33;1412.73;461849.06;2431174.22;2397624.22;1648213.05;27222458.18;10152881.34;3572914.29;2822241.0;1936633.0;3572914.29;312500.0;1523979.47;;;;;;10312465.08;18368897.21;4930032.93;282988.32;;;2980515.07;-2451781.35;-1804745.71
C_214;0;GmbH;56218;79110;1982;34.0;GKV;74040371.87;76334166.42;33382909.93;3048555.61;-377951.49;284787.09;1073118.69;2670604.12;2670604.12;2021047.42;58432432.34;6158050.94;25578324.1;0.0;1666161.99;;;;;;;;;26247215.51;45747889.11;33273251.03;132312.2;19294588.4;;4981154.29;-771582.97;764946.1
C_971;0;Genossenschaft;56626;68320;1919;14.0;GKV;54203077.77;53263669.77;19909092.05;5321354.8;-468862.74;24851.7;493714.44;4852492.06;4852492.06;3330278.33;28946450.37;15091886.2;3387349.99;2901674.0;7276120.0;2837350.0;2351674.0;4070804.28;;;;;;7812440.18;20614244.68;10489568.26;1208044.33;8584287.2;;1116496.03;-908370.73;-1441245.0
C_613;0;Einzelfirma;56581;43220;2010;;GKV;624429378.9;632991316.8;256029450.0;17978538.36;5329757.33;;;23308295.69;23308295.69;18549093.6;381933689.4;145263824.9;62669989.5;73983855.0;33406625.1;62669989.5;39827830.0;21083800.14;;;;;;100016020.0;274879007.0;72355676.28;503632.04;;;6391169.07;-39615901.09;30023829.02
C_340;0;GmbH;42477;22210;1992;;GKV;32543378.89;32543378.89;1733311.75;680272.17;-60926.92;559.55;61486.47;619345.25;619345.25;447160.21;5712347.39;2950794.44;0.0;0.0;;;;155968.42;;;;;;2761552.95;5712347.39;5682915.35;109157.1;;;-102922.37;0.0;-9.31e-10
C_536;0;GmbH;42477;82999;1994;;GKV;167800.04;167800.04;171012.01;-72.9;;;;-72.9;-72.9;-72.9;46879.21;31547.89;0.0;0.0;;;;;;;;;;15331.32;46229.21;46229.21;;;;-3.18e-12;0.0;3.64e-12
C_292;0;GmbH;42929;87300;2006;86.0;GKV;14029498.36;12097898.36;4991897.65;310448.56;-240760.99;26601.48;267362.47;69687.57;69687.57;32519.84;6053128.56;4539108.56;572421.02;200000.0;1979929.72;172921.02;;1645501.47;;;;;;741598.98;5773702.3;2592653.19;2898.87;1388815.69;;-27552.15;-14798.6;50445.35
C_102;0;GmbH & Co. KG;42651;32501;1857;63.0;GKV;2713538.03;2713538.03;1632866.48;179093.31;-20442.57;2503.26;22945.83;158650.74;110786.74;96880.05;980425.47;263934.01;0.0;386361.0;;;;;;;;;;330130.46;625173.8;462636.78;66853.99;281981.84;;133580.07;-56354.44;3.78e-10
C_128;0;GmbH;51373;95290;1979;;GKV;27081000.0;27278000.0;8093000.0;2002000.0;-54000.0;4000.0;58000.0;1948000.0;1948000.0;0.0;13780000.0;4551000.0;0.0;538000.0;;;;;;;;;;8691000.0;12170000.0;6770000.0;4268000.0;;;2836000.0;-763000.0;-499000.0
C_908;0;GmbH;40764;25993;1998;590.0;GKV;11083886.95;11083886.95;10141169.7;144897.48;-13427.24;833.57;14260.81;131470.24;131470.24;87600.23;6887439.77;6223364.32;0.0;0.0;;;;156168.7;;;;;;664075.45;1079215.71;643983.3;84613.09;608.8;;99407.79;-107694.85;-35828.71
C_369;0;GmbH;51371;26510;1998;;GKV;513080.97;513080.97;512403.52;15091.84;-16305.73;144.0;16449.73;-1213.89;-1213.89;-4929.89;426519.43;252025.16;174494.27;0.0;171797.8;174494.27;;41678.86;;;;;;3.64e-12;135784.32;135784.32;893.06;108895.31;;-13043.7;-23880.0;-8526.21
C_976;0;GmbH;42781;28220;2007;;GKV;801938.9;801938.9;477613.77;-135526.99;-13881.27;1778.82;15660.09;-149408.26;-149408.26;-149177.29;679441.14;208838.74;470602.4;0.0;20890.54;;;61951.53;;;;;;0.0;266539.68;100347.74;5075.22;7047.18;;-33243.09;-16273.34;-2.91e-11
C_308;0;GmbH;40764;70220;2004;;GKV;4152000.0;4152000.0;4298710.31;477417.24;-677889.44;7375.3;685264.74;-200472.2;-200472.2;-343369.2;45120133.37;13345778.13;10657000.0;168000.0;1650630.01;1445000.0;;2920257.72;2314000.0;;;;;20949355.24;1277175.21;242938.75;241581.31;;;9205770.76;-14822455.54;5302329.18
C_859;0;GmbH;54311;96021;1989;445.0;GKV;1536061.43;1606061.43;780828.57;129735.47;-9527.22;;9527.22;120208.25;122798.42;74446.31;593099.93;412925.82;100643.61;0.0;;;;289945.95;;;;;;79530.5;542379.16;397223.0;150461.16;;;126088.48;-46279.33;99962.68
C_587;0;GmbH & Co. KG;42489;46470;1998;;GKV;858468.97;857968.97;383816.24;82903.24;-19097.96;;19097.96;63805.28;63805.28;56550.66;428950.99;157498.48;242020.41;0.0;71475.74;;;50998.91;;;;;;29432.1;83881.68;38931.68;258.17;24200.55;;61784.92;-1108.85;-80584.72
C_290;0;Freiberufler;42119;84130;2007;17.0;GKV;1376101.48;1376101.48;778402.11;66293.36;-901.89;58.57;960.46;65391.47;65458.75;45509.63;361177.07;228069.2;12992.0;0.0;8079.0;;;83742.94;;;;;;120115.87;357980.42;261581.65;206622.54;7308.95;;99419.35;-1814.35;-42451.05
C_027;0;GmbH;55481;52291;1989;7.0;GKV;24757382.79;24956429.37;9759463.86;2623081.04;452112.75;9953.68;19433.64;3075193.79;3075193.79;-1.8e-09;8862411.8;6074783.22;212812.875;0.0;31697.92;;;731708.11;;;;;;2570568.87;7983799.99;5894210.93;3478332.25;1356082.31;;4077422.14;-237585.86;-2145503.37
C_920;0;GmbH;63322;28000;1979;206.0;GKV;293847.39;293847.39;293847.39;88230.14;-28177.0;;28177.0;60053.14;60053.14;49496.58;1566151.01;799126.76;0.0;0.0;25.19;;;12490.48;;;;;;767024.25;132792.07;132792.07;330.44;;;-2855.44;0.0;3200.0
C_050;1;GmbH & Co. KG;64646;45100;2008;;GKV;674599.5;674599.5;550902.88;10150.86;457.02;1460.88;1003.86;10607.88;10607.88;7230.88;152097.55;82150.71;4889.94;0.0;19058.75;4889.94;;15940.46;;;;;;65056.9;118080.55;92433.19;25866.13;;;41446.47;-39380.37;3644.71
C_242;0;GmbH & Co. KG;60487;52100;1893;53.0;GKV;13603.15;13603.15;156484.31;10987.71;-73734.92;24.96;73759.88;-62747.21;-62747.21;-67761.12;2513666.57;2481396.14;0.0;0.0;;;;;;;;;;32270.43;278767.57;49225.76;44298.1;;;173366.14;-158163.0;-2086310.73
C_633;0;GmbH;60327;70210;1987;48.0;GKV;4085417.94;4085417.94;2144346.94;-1028209.6;936.49;7027.23;6090.74;-1027273.11;-1027273.11;-4.66e-10;1125732.27;1025732.27;0.0;0.0;;;;2356.98;;;;;;100000.0;1125732.27;75158.8;14786.05;60372.75;;-689473.07;0.0;693604.56
C_690;0;GmbH & Co. KG;60329;61901;2000;;GKV;206800000.0;207200000.0;75400000.0;4600000.0;14800000.0;600000.0;5600000.0;19400000.0;19400000.0;0.0;274300000.0;172600000.0;3100000.0;30700000.0;1400000.0;3100000.0;2900000.0;7100000.0;;;;;;67900000.0;87300000.0;72800000.0;;16100000.0;;30800000.0;-36300000.0;6100000.0
C_295;0;GmbH;60528;79000;1999;64.0;GKV;6535207.99;7245126.46;1825035.1;349141.67;1523.17;17564.46;16041.29;350664.84;319226.75;223431.09;4162651.78;2402620.39;0.0;75563.75;;;;432380.24;;;;;;1684467.64;3924728.72;3838484.01;1982395.74;;;787549.66;-105840.41;-14954.09
C_386;0;GmbH;60314;81210;2003;;GKV;245.4;245.4;245.4;-17633.67;15964.94;15970.37;5.43;-1668.73;-1668.73;-1668.73;3957.45;3957.45;0.0;0.0;;;;;;;;;;1.46e-11;3957.45;3635.87;3635.87;;;-1429.34;0.0;984.54
C_370;0;GmbH;60487;46750;2005;59.0;GKV;31137346.41;31104591.42;16065886.56;1546495.45;-499872.79;58123.08;557995.87;1046622.66;1031205.66;862043.95;15978787.81;16510727.24;0.0;872815.0;2850940.12;;;1083106.67;;;;;;7190319.84;13848703.08;5072672.31;130.97;;;1290402.2;-590131.57;265000.0
C_935;0;GmbH;60389;55101;2005;60.0;GKV;245421124.6;245840396.2;120787369.5;11531147.28;-3304726.75;17032.59;3534359.27;8226420.53;8226420.53;-386142.49;125716297.6;27550048.62;7215615.0;16317446.97;1574434.0;1215615.0;;6565114.25;;;;;;74633187.05;84058268.04;56085910.27;18096145.49;7230200.75;;-1027785.03;-6835780.97;-4182199.88
C_853;0;GmbH;60325;68200;2000;;GKV;8265861.7;8265861.7;3100346.95;206515.78;-22514.34;5922.82;31726.5;184001.44;184001.44;104929.34;2414721.66;1739490.52;0.0;52731.14;8223.72;;;210481.04;;;;;;597500.0;2083566.04;1156157.93;389032.8;338183.98;;-5182.05;-111047.12;-51362.44
C_475;0;GmbH;65931;41000;2007;;GKV;94914840.98;94914840.98;28428387.29;5818857.15;-92790.97;105660.15;198451.12;5726066.18;5659451.18;4083929.62;32562052.5;13462304.49;0.0;3857203.0;;;;397460.62;;;;;;15242545.01;21366952.33;10856240.31;515107.74;10154010.38;;6117057.05;-1908695.0;-4106000.0
C_060;0;Einzelfirma;60486;46734;2001;;GKV;6273688.98;5440735.53;2939962.8;302923.64;-60322.21;2780.38;63669.19;242601.43;267713.4;188110.89;2006594.92;1233686.39;200000.0;50890.02;360862.77;;;399619.08;;;;;;510584.36;1860080.3;1541891.41;47588.63;;;58316.64;-31371.82;-3000.0
C_492;0;GmbH & Co. KG;60437;70220;2011;;GKV;37634736.53;37653707.88;5864112.78;1293502.7;-32103.52;2282.96;34411.29;1261399.18;1261399.18;-9.09e-10;6989559.06;3983259.06;0.0;0.0;4.25;;;1106646.24;;;;;;3006300.0;6680720.2;1682044.91;93735.27;1198124.72;;433176.08;-129376.7;-220055.81
C_332;0;GmbH & Co. KG;36043;47523;2004;91.0;GKV;94976463.35;94976463.35;42308044.5;11101543.29;1330144.13;59917.54;318490.37;12431687.42;12398716.42;8648806.56;38703744.63;20970303.43;0.0;3069262.0;;;;2798646.05;;;;;;14632750.94;17127742.52;14225591.93;8050168.28;3867232.8;;9444193.87;-334783.37;-6739149.33
C_075;0;GmbH & Co. KG;35394;49410;1904;;GKV;3650696.61;3650696.61;2895259.5;666623.83;4729.65;4896.65;167.0;671353.48;671353.48;464496.72;2217174.39;390622.3;0.0;0.0;;;;83356.28;;;;;;1826552.09;2086038.01;1777805.96;1229455.09;;;329117.6;-68076.54;-104021.2
C_131;0;GmbH;35685;47410;1999;;GKV;35436025.92;35409683.75;20177562.65;901750.15;384927.9;22562.04;143364.6;1286678.05;1186678.05;987457.39;19806208.12;7780512.15;250000.0;3893659.0;250000.0;250000.0;;;;;;;;7882036.97;10352371.63;5405080.95;19381.95;1993088.72;;1829595.55;-2634914.66;539213.14
C_395;0;GmbH & Co. KG;37242;86101;1970;229.0;GKV;114158000.0;107050000.0;51530000.0;2998000.0;242000.0;14000.0;848000.0;3240000.0;3240000.0;0.0;39251000.0;19425000.0;0.0;14826000.0;;;;1937000.0;;;;;;5000000.0;21353000.0;14722000.0;510000.0;3377000.0;;7771000.0;-4493000.0;-2939000.0
C_936;0;GmbH;36251;41201;1925;92.0;GKV;19511710.27;19625900.32;8992409.45;243193.31;-364596.21;1186.6;458723.7;-121402.9;-125485.9;-3.11e-09;8288188.66;6220176.97;245369.21;1720955.0;879000.0;89805.89;1465000.0;393545.06;;;;;;101687.48;3069370.17;695898.72;6663.4;;;389238.43;-747696.65;1078847.6
C_208;0;GmbH;34549;82999;2010;95.0;GKV;30411359.49;30411359.49;3222033.82;1651863.14;9643.51;11013.51;1370.0;1661506.65;1661506.65;1181048.03;10996803.49;5504652.66;0.0;0.0;;;;1803045.93;;;;;;5492150.83;10976337.49;10967596.12;5731501.95;5235778.17;;356029.99;-4390.0;-500000.0
C_948;0;GmbH & Co. KG;55129;68200;1998;;GKV;134630325.2;142998100.2;58949132.22;5129159.16;-713136.12;51367.55;1366388.73;4416023.04;4416023.04;2618700.0;84680724.71;37351636.17;13967500.0;1159373.94;20180000.08;13967500.0;1050000.0;9343878.74;;;;;;31626614.6;57200992.23;31820108.92;4335784.07;;;13332927.18;-7856446.15;3179526.75
C_800;0;GmbH;55129;68310;1997;;GKV;31152503.94;31152503.94;1573720.37;-519466.39;-131917.66;21935.97;153853.63;-651384.05;-651384.05;-543585.09;3107908.24;1418024.82;0.0;0.0;;;;167190.82;;;;;;1689883.42;3065492.53;2134198.7;1354586.62;438588.78;;1340853.59;108.0;-4.66e-10
C_810;0;GmbH & Co. KG;55129;68320;2003;;GKV;1266415.0;1266415.0;1285098.06;31698.71;-13353.74;619.0;13972.74;18344.97;18344.97;18344.97;806817.12;488020.41;309601.51;0.0;180761.65;309601.51;;5351.5;;;;;;9195.2;198226.12;103571.45;103571.45;;;401849.3;-163789.91;-166068.25
C_511;0;GmbH & Co. KG;55129;68200;2005;;GKV;35854000.0;36337000.0;3207000.0;2152000.0;-1000.0;;1000.0;2151000.0;2151000.0;1496000.0;12394000.0;8718000.0;0.0;0.0;;;;;;;;;;3702000.0;12394000.0;10614000.0;1530000.0;9069000.0;;1873000.0;0.0;-910000.0
C_265;0;GmbH & Co. KG;55129;68101;2006;;GKV;84867332.05;84867332.05;2561956.66;833248.88;15980.99;15980.99;;849229.87;849229.87;737565.97;18187263.48;17687263.48;0.0;0.0;;;;11160855.65;;;;;;500000.0;18026274.8;16712297.41;6875025.23;9494566.55;;1797787.14;-42264.31;-570060.77
C_785;0;GmbH & Co. KG;63179;47430;1966;;GKV;11217436.64;11712565.64;2717560.93;146096.83;1215.61;1241.71;26.1;147312.44;147312.44;4.44e-10;3338993.93;3127198.92;0.0;0.0;;;;405634.9;;;;;;211795.01;3216943.93;2152580.83;227793.64;;;-734048.23;-62084.62;1014275.41
C_323;0;GmbH;63263;49392;1977;;GKV;16552423.1;16552423.1;16678887.21;845962.28;-120125.93;7214.78;127757.31;725836.35;725836.35;562257.25;6813056.96;4581948.92;0.0;0.0;;;;;;;;;;2231108.04;2070002.29;1773803.19;63034.01;;;892541.6;-585320.6;-2342865.88
C_544;1;GmbH;63303;46903;1987;;GKV;24583928.22;45699491.37;12660449.82;-398743.45;630017.9;778.45;691460.4;231274.45;231274.45;204936.8;23138771.79;20959471.85;2177254.75;0.0;10157000.0;2177254.75;;5149490.5;;;;;;2045.19;14990331.86;3204476.58;395107.96;2440171.49;;-2548373.7;-359334.37;33704.03
C_119;0;GmbH;63512;96090;1997;;GKV;6530853.56;6493117.24;2673168.4;524610.88;-255779.35;3613.41;259392.76;268831.53;268831.53;183407.11;5186925.91;2895289.15;21785.505;1474246.34;796300.0;;1474246.34;519037.16;;;;;;773819.41;2804817.5;906361.32;4175.79;;;362300.63;-74178.48;-155565.16
C_805;0;GmbH;63075;62000;2000;12.0;UKV;2159573000.0;;;123864000.0;-25140000.0;6181000.0;42188000.0;98724000.0;98724000.0;71338000.0;1645032000.0;549068000.0;166326000.0;395873000.0;45117000.0;105000000.0;;127559000.0;;;;;;533765000.0;800196000.0;623170000.0;86741000.0;248093000.0;588000.0;248365000.0;-253584000.0;-32798000.0
C_708;0;GmbH;64853;96090;1992;12.0;GKV;581558.42;581558.42;565227.19;81576.57;-23325.66;55.0;23380.66;58250.91;58250.91;43440.24;826355.64;674004.5;0.0;0.0;;;;150.99;;;;;;152351.14;87266.64;88766.64;429.48;10345.59;;341724.45;-343203.1;-1.02e-10
C_078;0;GmbH;65307;86100;1990;303.0;GKV;101210303.7;101894306.2;35393742.34;9332737.16;-1380828.79;59046.98;1954766.15;7951908.37;7951908.37;5550299.71;124424926.0;35674690.8;14044000.0;23502465.49;3569343.04;12044000.0;23281206.49;6686008.4;;;;2000000.0;;49086669.76;36357877.29;35059830.38;4534339.88;27489908.87;;16270377.49;-11936053.87;2714226.45
C_049;0;GmbH;67547;41101;1996;;GKV;732000.0;732000.0;732000.0;470164.81;-233012.81;;233021.25;237152.0;237152.0;165554.32;6297309.38;1034681.58;2020339.86;2976733.62;333885.45;1320339.86;2976733.62;26633.09;;;;;;265554.32;19539.93;19283.28;19283.28;;;1455485.35;-480700.0;3652576.6
C_025;0;KG;61352;61909;1973;510.0;GKV;7921537.0;7921537.0;2340261.43;385386.76;-96778.77;16826.24;113610.9;288607.99;288607.99;255748.06;3767771.54;2931206.14;0.0;0.0;;;;;;;;;;836565.4;2139064.54;977563.51;101952.68;867480.83;;143212.44;-14201.03;-44174.71
C_142;0;GmbH & Co. KG;61462;93110;1998;175.0;GKV;41045483.18;40987358.99;18137154.83;-2872542.98;-4053848.82;304646.59;3269712.1;-6926391.8;-6926391.8;-1.22e-09;80911250.74;7441587.66;72290000.0;362865.0;;;;161355.41;;;;;;816798.08;20915128.68;14492212.51;3914137.13;;;-8063468.82;2939699.71;6962849.4
C_157;0;GmbH;9126;70220;2000;;GKV;8544311.72;8544311.72;269551.82;41521.29;-798.26;6280.29;7078.55;40723.03;40723.03;28502.98;721006.24;207632.01;13793.21;0.0;;;;195666.23;;;;;;499581.02;709650.34;553859.66;296211.28;;;-99538.33;-399.0;-7.57e-10
C_182;0;GmbH;61440;70210;1998;;GKV;866124.86;866124.86;869458.19;180962.59;-187696.72;9793.9;220380.8;-6734.13;-6734.13;-17365.75;10251851.68;1249542.57;2179000.0;3405000.0;691118.82;2179000.0;3405000.0;127310.8;;;;;;3418309.11;135523.02;12641.9;7862.38;;;1098614.12;-1849208.34;5116185.41
C_394;0;GmbH;61352;18130;2006;61.0;GKV;258520054.0;264916705.0;18231263.02;1851008.4;-1798409.42;822379.53;2620788.95;52598.98;52598.98;281744.94;44387215.27;35295194.06;1726468.0;171875.0;27796022.45;726468.0;171875.0;1089728.78;;;;;;7193678.21;38464233.31;8301683.79;547508.17;742325.08;;-2104271.63;-1611246.65;-221324.0
C_435;1;GmbH;61440;96090;2002;;GKV;13233102.67;13233102.67;8238121.9;-191946.02;-3953.55;143968.29;147921.84;-195899.57;-195899.57;-228764.93;6833089.5;3926542.53;778286.03;7900.0;720400.0;533600.0;7900.0;736700.0;;;;;;1999852.01;2581803.67;1044429.58;350604.26;141000.0;;-596191.17;217763.86;63825.03
C_328;0;GmbH;61462;70100;2007;;GKV;74950596.14;74754375.68;31360648.02;11807225.59;-754808.88;233277.74;1223110.31;11052416.71;11052416.71;7883021.35;69520041.26;18935577.52;4249522.57;245520.0;1128108.41;4120678.57;;901552.52;;;;;;46089421.17;60474193.03;29543462.61;17562888.95;6677190.56;700528.8;3267360.14;-1298583.92;-3523293.98
C_443;0;AG;79713;35113;1961;15.0;GKV;3754197.77;10335100.21;3560993.57;269115.85;-11739.21;5001.68;9645.0;257376.64;257376.64;172458.83;4894437.65;4653839.29;0.0;0.0;;;;1158698.76;;;;;;240598.36;4353513.65;1860660.63;1318714.53;;;-833182.39;-348343.9;-408.17
